,OFFICIAL_ID,FIRST_NAME,LAST_NAME,JERSEY_NUM,GAME_ID
0,1146,Tony,Brothers,25  ,0021801197
1,202041,Kevin,Scott,28  ,0021801197
2,204058,Gediminas,Petraitis,50  ,0021801197
0,1147,Mike,Callahan,24  ,0021600712
1,2002,Derrick,Collins,11  ,0021600712
2,202041,Kevin,Scott,28  ,0021600712
0,1830,Marc,Davis,8   ,0021700674
1,101283,Brian,Forte,45  ,0021700674
2,204059,Tyler,Ford,39  ,0021700674
0,201639,Josh,Tiven,58  ,0021800153
1,202037,J.T.,Orr,72  ,0021800153
2,203591,Mitchell,Ervin,27  ,0021800153
0,1162,Scott,Foster,48  ,0021600727
1,1664,Gary,Zielinski,59  ,0021600727
2,201246,Kevin,Cutler,34  ,0021600727
0,1188,Leroy,Richardson,20  ,0021700223
1,1662,Bill,Kennedy,55  ,0021700223
2,2714,David,Guthrie,16  ,0021700223
0,1664,Gary,Zielinski,59  ,0021701126
1,101284,John,Goble,30  ,0021701126
2,203592,Dedric,Taylor,21  ,0021701126
0,2001,Jason,Phillips,23  ,0021800619
1,201638,Brent,Barnaky,36  ,0021800619
2,203592,Dedric,Taylor,21  ,0021800619
0,1164,Ron,Garretson,10  ,0021800940
1,1188,Leroy,Richardson,20  ,0021800940
2,201640,Kane,Fitzgerald,5   ,0021800940
0,1662,Bill,Kennedy,55  ,0021600770
1,202026,Karl,Lane,77  ,0021600770
2,203177,Lauren,Holtkamp,7   ,0021600770
0,1147,Mike,Callahan,24  ,0021700404
1,2148,Mark,Ayotte,56  ,0021700404
2,200834,Mark,Lindsay,29  ,0021700404
0,1162,Scott,Foster,48  ,0021801020
1,200833,Eric,Dalen,37  ,0021801020
2,203592,Dedric,Taylor,21  ,0021801020
0,1174,Ken,Mauer,41  ,0021600820
1,201640,Kane,Fitzgerald,5   ,0021600820
2,204059,Tyler,Ford,39  ,0021600820
0,1146,Tony,Brothers,25  ,0021700744
1,201245,Marat,Kogut,32  ,0021700744
2,1627962,Jacyn,Goble,68  ,0021700744
0,1148,James,Capers,19  ,0021800119
1,200834,Mark,Lindsay,29  ,0021800119
2,1626302,Aaron,Smith,51  ,0021800119
0,1195,Derrick,Stafford,9   ,0021600916
1,1664,Gary,Zielinski,59  ,0021600916
2,201637,Haywoode,Workman,66  ,0021600916
0,2534,Zach,Zarba,15  ,0021601186
1,2715,Eric,Lewis,42  ,0021601186
2,202037,J.T.,Orr,72  ,0021601186
0,1162,Scott,Foster,48  ,0021700588
1,201246,Kevin,Cutler,34  ,0021700588
2,1626300,Ray,Acosta,54  ,0021700588
0,1174,Ken,Mauer,41  ,0021700933
1,1198,Scott,Wall,31  ,0021700933
2,204059,Tyler,Ford,39  ,0021700933
0,1147,Mike,Callahan,24  ,0021800233
1,1198,Scott,Wall,31  ,0021800233
2,2002,Derrick,Collins,11  ,0021800233
0,1164,Ron,Garretson,10  ,0021800525
1,1179,Rodney,Mott,71  ,0021800525
2,1627961,Brandon,Adair,67  ,0021800525
0,1162,Scott,Foster,48  ,0021600932
1,2714,David,Guthrie,16  ,0021600932
2,201245,Marat,Kogut,32  ,0021600932
0,1146,Tony,Brothers,25  ,0021601100
1,200833,Eric,Dalen,37  ,0021601100
2,202026,Karl,Lane,77  ,0021601100
0,1195,Derrick,Stafford,9   ,0021700283
1,201638,Brent,Barnaky,36  ,0021700283
2,203592,Dedric,Taylor,21  ,0021700283
0,1147,Mike,Callahan,24  ,0021700919
1,1363,Bennie,Adams,47  ,0021700919
2,201246,Kevin,Cutler,34  ,0021700919
0,1199,Tom,Washington,49  ,0021800181
1,200833,Eric,Dalen,37  ,0021800181
2,204058,Gediminas,Petraitis,50  ,0021800181
0,101284,John,Goble,30  ,0021800539
1,201245,Marat,Kogut,32  ,0021800539
2,1628953,Ashley,Moyer-Gleich,75  ,0021800539
0,2002,Derrick,Collins,11  ,0021601000
1,2882,Sean,Wright,4   ,0021601000
2,202053,Scott,Twardoski,52  ,0021601000
0,1198,Scott,Wall,31  ,0021700365
1,2148,Mark,Ayotte,56  ,0021700365
2,2530,Ed,Malloy,14  ,0021700365
0,1151,Sean,Corbin,33  ,0021800358
1,200834,Mark,Lindsay,29  ,0021800358
2,1626301,Jason,Goldenberg,35  ,0021800358
0,1830,Marc,Davis,8   ,0021601015
1,201639,Josh,Tiven,58  ,0021601015
2,203591,Mitchell,Ervin,27  ,0021601015
0,1830,Marc,Davis,8   ,0021701046
1,201637,Haywoode,Workman,66  ,0021701046
2,201638,Brent,Barnaky,36  ,0021701046
0,1204,Derek,Richardson,63  ,0021801083
1,2001,Jason,Phillips,23  ,0021801083
2,202053,Scott,Twardoski,52  ,0021801083
0,1195,Derrick,Stafford,9   ,0021601112
1,1193,Michael,Smith,38  ,0021601112
2,200832,Curtis,Blair,74  ,0021601112
0,2882,Sean,Wright,4   ,0021700304
1,204058,Gediminas,Petraitis,50  ,0021700304
2,204059,Tyler,Ford,39  ,0021700304
0,1188,Leroy,Richardson,20  ,0021800751
1,2003,Pat,Fraher,26  ,0021800751
2,201640,Kane,Fitzgerald,5   ,0021800751
0,1195,Derrick,Stafford,9   ,0021600055
1,2005,Matt,Boland,18  ,0021600055
2,203177,Lauren,Holtkamp,7   ,0021600055
0,1830,Marc,Davis,8   ,0021600910
1,202007,Nick,Buchert,3   ,0021600910
2,203593,Justin,Van Duyne,64  ,0021600910
0,1199,Tom,Washington,49  ,0021700762
1,201637,Haywoode,Workman,66  ,0021700762
2,202026,Karl,Lane,77  ,0021700762
0,1151,Sean,Corbin,33  ,0021700929
1,2534,Zach,Zarba,15  ,0021700929
2,202053,Scott,Twardoski,52  ,0021700929
0,201246,Kevin,Cutler,34  ,0021800027
1,202058,James,Williams,60  ,0021800027
2,1626301,Jason,Goldenberg,35  ,0021800027
0,1162,Scott,Foster,48  ,0021800639
1,202027,Tre,Maddox,73  ,0021800639
2,1628172,Evan,Scott,78  ,0021800639
0,1201,Leon,Wood,40  ,0021600112
1,200834,Mark,Lindsay,29  ,0021600112
2,202058,James,Williams,60  ,0021600112
0,2714,David,Guthrie,16  ,0021700512
1,101284,John,Goble,30  ,0021700512
2,1626300,Ray,Acosta,54  ,0021700512
0,1146,Tony,Brothers,25  ,0021801072
1,1193,Michael,Smith,38  ,0021801072
2,202058,James,Williams,60  ,0021801072
0,2002,Derrick,Collins,11  ,0021600123
1,1204,Derek,Richardson,63  ,0021600123
2,201640,Kane,Fitzgerald,5   ,0021600123
0,1162,Scott,Foster,48  ,0021600642
1,1146,Tony,Brothers,25  ,0021600642
2,202027,Tre,Maddox,73  ,0021600642
0,1195,Derrick,Stafford,9   ,0021700454
1,203591,Mitchell,Ervin,27  ,0021700454
2,202026,Karl,Lane,77  ,0021700454
0,1204,Derek,Richardson,63  ,0021700833
1,1662,Bill,Kennedy,55  ,0021700833
2,2004,Courtney,Kirkland,61  ,0021700833
0,1164,Ron,Garretson,10  ,0021801180
1,201639,Josh,Tiven,58  ,0021801180
2,202007,Nick,Buchert,3   ,0021801180
0,1199,Tom,Washington,49  ,0021600153
1,201638,Brent,Barnaky,36  ,0021600153
2,202000,Steve,Anderson,35  ,0021600153
0,1174,Ken,Mauer,41  ,0021601218
1,101283,Brian,Forte,45  ,0021601218
2,202041,Kevin,Scott,28  ,0021601218
0,1147,Mike,Callahan,24  ,0021701065
1,201639,Josh,Tiven,58  ,0021701065
2,202037,J.T.,Orr,72  ,0021701065
0,2714,David,Guthrie,16  ,0021701156
1,2715,Eric,Lewis,42  ,0021701156
2,202053,Scott,Twardoski,52  ,0021701156
0,202007,Nick,Buchert,3   ,0021800332
1,202037,J.T.,Orr,72  ,0021800332
2,202058,James,Williams,60  ,0021800332
0,1146,Tony,Brothers,25  ,0021801001
1,1155,JB,DeRosa,62  ,0021801001
2,201245,Marat,Kogut,32  ,0021801001
0,1830,Marc,Davis,8   ,0021600181
1,202026,Karl,Lane,77  ,0021600181
2,202053,Scott,Twardoski,52  ,0021600181
0,1188,Leroy,Richardson,20  ,0021700114
1,1199,Tom,Washington,49  ,0021700114
2,203592,Dedric,Taylor,21  ,0021700114
0,1147,Mike,Callahan,24  ,0021800442
1,201245,Marat,Kogut,32  ,0021800442
2,201637,Haywoode,Workman,66  ,0021800442
0,1147,Mike,Callahan,24  ,0021600196
1,2004,Courtney,Kirkland,61  ,0021600196
2,201246,Kevin,Cutler,34  ,0021600196
0,1201,Leon,Wood,40  ,0021700385
1,1662,Bill,Kennedy,55  ,0021700385
2,201246,Kevin,Cutler,34  ,0021700385
0,201640,Kane,Fitzgerald,5   ,0021800161
1,202049,Ben,Taylor,46  ,0021800161
2,1626302,Aaron,Smith,51  ,0021800161
0,1195,Derrick,Stafford,9   ,0021600207
1,101284,John,Goble,30  ,0021600207
2,203591,Mitchell,Ervin,27  ,0021600207
0,1174,Ken,Mauer,41  ,0021700396
1,202026,Karl,Lane,77  ,0021700396
2,202035,Brett,Nansel,44  ,0021700396
0,1146,Tony,Brothers,25  ,0021800404
1,200834,Mark,Lindsay,29  ,0021800404
2,1626301,Jason,Goldenberg,35  ,0021800404
0,1194,Bill,Spooner,22  ,0021600219
1,1363,Bennie,Adams,47  ,0021600219
2,2148,Mark,Ayotte,56  ,0021600219
0,1151,Sean,Corbin,33  ,0021700202
1,1363,Bennie,Adams,47  ,0021700202
2,202035,Brett,Nansel,44  ,0021700202
0,2004,Courtney,Kirkland,61  ,0021800724
1,2534,Zach,Zarba,15  ,0021800724
2,1626302,Aaron,Smith,51  ,0021800724
0,1662,Bill,Kennedy,55  ,0021600232
1,2003,Pat,Fraher,26  ,0021600232
2,202049,Ben,Taylor,46  ,0021600232
0,1148,James,Capers,19  ,0021600920
1,2005,Matt,Boland,18  ,0021600920
2,1626302,Aaron,Smith,51  ,0021600920
0,2003,Pat,Fraher,26  ,0021700571
1,2148,Mark,Ayotte,56  ,0021700571
2,2714,David,Guthrie,16  ,0021700571
0,2001,Jason,Phillips,23  ,0021800092
1,101283,Brian,Forte,45  ,0021800092
2,202056,CJ,Washington,12  ,0021800092
0,1830,Marc,Davis,8   ,0021800580
1,2005,Matt,Boland,18  ,0021800580
2,1627962,Jacyn,Goble,68  ,0021800580
0,1195,Derrick,Stafford,9   ,0021600339
1,2003,Pat,Fraher,26  ,0021600339
2,203591,Mitchell,Ervin,27  ,0021600339
0,1146,Tony,Brothers,25  ,0021600732
1,1363,Bennie,Adams,47  ,0021600732
2,203591,Mitchell,Ervin,27  ,0021600732
0,101284,John,Goble,30  ,0021700188
1,202026,Karl,Lane,77  ,0021700188
2,203177,Lauren,Holtkamp,7   ,0021700188
0,1148,James,Capers,19  ,0021701140
1,202058,James,Williams,60  ,0021701140
2,1626302,Aaron,Smith,51  ,0021701140
0,1199,Tom,Washington,49  ,0021800216
1,201638,Brent,Barnaky,36  ,0021800216
2,1626300,Ray,Acosta,54  ,0021800216
0,1155,JB,DeRosa,62  ,0021800658
1,1174,Ken,Mauer,41  ,0021800658
2,2148,Mark,Ayotte,56  ,0021800658
0,1147,Mike,Callahan,24  ,0021600374
1,2715,Eric,Lewis,42  ,0021600374
2,202035,Brett,Nansel,44  ,0021600374
0,1194,Bill,Spooner,22  ,0021600627
1,1664,Gary,Zielinski,59  ,0021600627
2,203593,Justin,Van Duyne,64  ,0021600627
0,1147,Mike,Callahan,24  ,0021700467
1,2005,Matt,Boland,18  ,0021700467
2,202049,Ben,Taylor,46  ,0021700467
0,1188,Leroy,Richardson,20  ,0021700639
1,101284,John,Goble,30  ,0021700639
2,203592,Dedric,Taylor,21  ,0021700639
0,1147,Mike,Callahan,24  ,0021800481
1,204059,Tyler,Ford,39  ,0021800481
2,1626301,Jason,Goldenberg,35  ,0021800481
0,1830,Marc,Davis,8   ,0021800800
1,2529,Tony,Brown,6   ,0021800800
2,1626302,Aaron,Smith,51  ,0021800800
0,1363,Bennie,Adams,47  ,0021600409
1,2005,Matt,Boland,18  ,0021600409
2,202053,Scott,Twardoski,52  ,0021600409
0,1176,Monty,McCutchen,13  ,0021600746
1,201245,Marat,Kogut,32  ,0021600746
2,203593,Justin,Van Duyne,64  ,0021600746
0,1146,Tony,Brothers,25  ,0021700914
1,201639,Josh,Tiven,58  ,0021700914
2,202035,Brett,Nansel,44  ,0021700914
0,2148,Mark,Ayotte,56  ,0021701058
1,2534,Zach,Zarba,15  ,0021701058
2,1627962,Jacyn,Goble,68  ,0021701058
0,1198,Scott,Wall,31  ,0021800248
1,1201,Leon,Wood,40  ,0021800248
2,201640,Kane,Fitzgerald,5   ,0021800248
0,2005,Matt,Boland,18  ,0021800519
1,201640,Kane,Fitzgerald,5   ,0021800519
2,202901,Matt,Myers,43  ,0021800519
0,1204,Derek,Richardson,63  ,0021600452
1,101283,Brian,Forte,45  ,0021600452
2,201638,Brent,Barnaky,36  ,0021600452
0,2148,Mark,Ayotte,56  ,0021700128
1,2714,David,Guthrie,16  ,0021700128
2,202037,J.T.,Orr,72  ,0021700128
0,1148,James,Capers,19  ,0021800146
1,201245,Marat,Kogut,32  ,0021800146
2,1627964,Jonathan,Sterling,17  ,0021800146
0,1662,Bill,Kennedy,55  ,0021600469
1,2148,Mark,Ayotte,56  ,0021600469
2,202037,J.T.,Orr,72  ,0021600469
0,1176,Monty,McCutchen,13  ,0021700099
1,200832,Curtis,Blair,74  ,0021700099
2,200833,Eric,Dalen,37  ,0021700099
0,1188,Leroy,Richardson,20  ,0021800427
1,2001,Jason,Phillips,23  ,0021800427
2,201246,Kevin,Cutler,34  ,0021800427
0,1664,Gary,Zielinski,59  ,0021600485
1,2530,Ed,Malloy,14  ,0021600485
2,202007,Nick,Buchert,3   ,0021600485
0,200834,Mark,Lindsay,29  ,0021700063
1,201246,Kevin,Cutler,34  ,0021700063
2,201640,Kane,Fitzgerald,5   ,0021700063
0,2004,Courtney,Kirkland,61  ,0021800415
1,200833,Eric,Dalen,37  ,0021800415
2,201640,Kane,Fitzgerald,5   ,0021800415
0,2004,Courtney,Kirkland,61  ,0021600490
1,1151,Sean,Corbin,33  ,0021600490
2,202053,Scott,Twardoski,52  ,0021600490
0,1148,James,Capers,19  ,0021700411
1,1363,Bennie,Adams,47  ,0021700411
2,1627962,Jacyn,Goble,68  ,0021700411
0,1164,Ron,Garretson,10  ,0021800123
1,1204,Derek,Richardson,63  ,0021800123
2,2529,Tony,Brown,6   ,0021800123
0,1162,Scott,Foster,48  ,0021600512
1,200833,Eric,Dalen,37  ,0021600512
2,202049,Ben,Taylor,46  ,0021600512
0,1195,Derrick,Stafford,9   ,0021700076
1,1198,Scott,Wall,31  ,0021700076
2,202049,Ben,Taylor,46  ,0021700076
0,200833,Eric,Dalen,37  ,0021800139
1,201638,Brent,Barnaky,36  ,0021800139
2,201639,Josh,Tiven,58  ,0021800139
0,1662,Bill,Kennedy,55  ,0021600525
1,202007,Nick,Buchert,3   ,0021600525
2,203593,Justin,Van Duyne,64  ,0021600525
0,1174,Ken,Mauer,41  ,0021700046
1,1193,Michael,Smith,38  ,0021700046
2,201637,Haywoode,Workman,66  ,0021700046
0,1162,Scott,Foster,48  ,0021800563
1,1193,Michael,Smith,38  ,0021800563
2,2003,Pat,Fraher,26  ,0021800563
0,2002,Derrick,Collins,11  ,0021600554
1,1363,Bennie,Adams,47  ,0021600554
2,203591,Mitchell,Ervin,27  ,0021600554
0,1162,Scott,Foster,48  ,0021600831
1,201245,Marat,Kogut,32  ,0021600831
2,201638,Brent,Barnaky,36  ,0021600831
0,1199,Tom,Washington,49  ,0021700560
1,200832,Curtis,Blair,74  ,0021700560
2,202041,Kevin,Scott,28  ,0021700560
0,2534,Zach,Zarba,15  ,0021700859
1,201246,Kevin,Cutler,34  ,0021700859
2,203177,Lauren,Holtkamp,7   ,0021700859
0,2148,Mark,Ayotte,56  ,0021800230
1,2530,Ed,Malloy,14  ,0021800230
2,1626301,Jason,Goldenberg,35  ,0021800230
0,2005,Matt,Boland,18  ,0021801142
1,2530,Ed,Malloy,14  ,0021801142
2,203592,Dedric,Taylor,21  ,0021801142
0,1662,Bill,Kennedy,55  ,0021600622
1,2714,David,Guthrie,16  ,0021600622
2,203177,Lauren,Holtkamp,7   ,0021600622
0,101283,Brian,Forte,45  ,0021600765
1,200832,Curtis,Blair,74  ,0021600765
2,202058,James,Williams,60  ,0021600765
0,1363,Bennie,Adams,47  ,0021700592
1,2715,Eric,Lewis,42  ,0021700592
2,203592,Dedric,Taylor,21  ,0021700592
0,2001,Jason,Phillips,23  ,0021701008
1,200832,Curtis,Blair,74  ,0021701008
2,200834,Mark,Lindsay,29  ,0021701008
0,1179,Rodney,Mott,71  ,0021800371
1,2148,Mark,Ayotte,56  ,0021800371
2,1627964,Jonathan,Sterling,17  ,0021800371
0,2003,Pat,Fraher,26  ,0021801169
1,202026,Karl,Lane,77  ,0021801169
2,202053,Scott,Twardoski,52  ,0021801169
0,1193,Michael,Smith,38  ,0021600685
1,1199,Tom,Washington,49  ,0021600685
2,202037,J.T.,Orr,72  ,0021600685
0,1193,Michael,Smith,38  ,0021700371
1,201640,Kane,Fitzgerald,5   ,0021700371
2,204059,Tyler,Ford,39  ,0021700371
0,201639,Josh,Tiven,58  ,0021800303
1,202026,Karl,Lane,77  ,0021800303
2,202053,Scott,Twardoski,52  ,0021800303
0,1199,Tom,Washington,49  ,0021600790
1,201245,Marat,Kogut,32  ,0021600790
2,202053,Scott,Twardoski,52  ,0021600790
0,1151,Sean,Corbin,33  ,0021700680
1,1162,Scott,Foster,48  ,0021700680
2,201637,Haywoode,Workman,66  ,0021700680
0,2005,Matt,Boland,18  ,0021801214
1,2882,Sean,Wright,4   ,0021801214
2,203592,Dedric,Taylor,21  ,0021801214
0,1664,Gary,Zielinski,59  ,0021600882
1,2530,Ed,Malloy,14  ,0021600882
2,201246,Kevin,Cutler,34  ,0021600882
0,2882,Sean,Wright,4   ,0021601196
1,200834,Mark,Lindsay,29  ,0021601196
2,202035,Brett,Nansel,44  ,0021601196
0,1188,Leroy,Richardson,20  ,0021700258
1,2534,Zach,Zarba,15  ,0021700258
2,1626300,Ray,Acosta,54  ,0021700258
0,2005,Matt,Boland,18  ,0021700992
1,2882,Sean,Wright,4   ,0021700992
2,203592,Dedric,Taylor,21  ,0021700992
0,2003,Pat,Fraher,26  ,0021800828
1,201245,Marat,Kogut,32  ,0021800828
2,1627961,Brandon,Adair,67  ,0021800828
0,101284,John,Goble,30  ,0021801125
1,204058,Gediminas,Petraitis,50  ,0021801125
2,1627963,Phenizee,Ransom,70  ,0021801125
0,1164,Ron,Garretson,10  ,0021600953
1,201638,Brent,Barnaky,36  ,0021600953
2,202056,CJ,Washington,53  ,0021600953
0,101283,Brian,Forte,45  ,0021700211
1,201637,Haywoode,Workman,66  ,0021700211
2,202041,Kevin,Scott,28  ,0021700211
0,1199,Tom,Washington,49  ,0021800983
1,1201,Leon,Wood,40  ,0021800983
2,2002,Derrick,Collins,11  ,0021800983
0,2002,Derrick,Collins,11  ,0021600969
1,2530,Ed,Malloy,14  ,0021600969
2,201245,Marat,Kogut,32  ,0021600969
0,101283,Brian,Forte,45  ,0021700280
1,201639,Josh,Tiven,58  ,0021700280
2,202049,Ben,Taylor,46  ,0021700280
0,1363,Bennie,Adams,47  ,0021700705
1,2002,Derrick,Collins,11  ,0021700705
2,202049,Ben,Taylor,46  ,0021700705
0,1188,Leroy,Richardson,20  ,0021800254
1,202037,J.T.,Orr,72  ,0021800254
2,202058,James,Williams,60  ,0021800254
0,1188,Leroy,Richardson,20  ,0021800813
1,2534,Zach,Zarba,15  ,0021800813
2,202026,Karl,Lane,77  ,0021800813
0,1198,Scott,Wall,31  ,0021600979
1,201640,Kane,Fitzgerald,5   ,0021600979
2,204058,Gediminas,Petraitis,50  ,0021600979
0,1179,Rodney,Mott,71  ,0021601068
1,200834,Mark,Lindsay,29  ,0021601068
2,1626302,Aaron,Smith,51  ,0021601068
0,2530,Ed,Malloy,14  ,0021701221
1,202027,Tre,Maddox,73  ,0021701221
2,204058,Gediminas,Petraitis,50  ,0021701221
0,1198,Scott,Wall,31  ,0021800506
1,2714,David,Guthrie,16  ,0021800506
2,1627524,Nate,Green,65  ,0021800506
0,2004,Courtney,Kirkland,61  ,0021800993
1,2714,David,Guthrie,16  ,0021800993
2,1627961,Brandon,Adair,67  ,0021800993
0,2715,Eric,Lewis,42  ,0021601023
1,2882,Sean,Wright,4   ,0021601023
2,202037,J.T.,Orr,72  ,0021601023
0,1164,Ron,Garretson,10  ,0021601166
1,1179,Rodney,Mott,71  ,0021601166
2,202026,Karl,Lane,77  ,0021601166
0,1830,Marc,Davis,8   ,0021700966
1,202007,Nick,Buchert,3   ,0021700966
2,204058,Gediminas,Petraitis,50  ,0021700966
0,1147,Mike,Callahan,24  ,0021701204
1,1193,Michael,Smith,38  ,0021701204
2,2003,Pat,Fraher,26  ,0021701204
0,101283,Brian,Forte,45  ,0021800949
1,202053,Scott,Twardoski,52  ,0021800949
2,1627961,Brandon,Adair,67  ,0021800949
0,1199,Tom,Washington,49  ,0021801044
1,2529,Tony,Brown,6   ,0021801044
2,1627963,Phenizee,Ransom,70  ,0021801044
0,2534,Zach,Zarba,15  ,0021601084
1,202007,Nick,Buchert,3   ,0021601084
2,202056,CJ,Washington,53  ,0021601084
0,1193,Michael,Smith,38  ,0021700499
1,2003,Pat,Fraher,26  ,0021700499
2,202053,Scott,Twardoski,52  ,0021700499
0,1146,Tony,Brothers,25  ,0021800739
1,202026,Karl,Lane,77  ,0021800739
2,203591,Mitchell,Ervin,27  ,0021800739
0,1830,Marc,Davis,8   ,0021601157
1,2529,Tony,Brown,6   ,0021601157
2,202000,Steve,Anderson,35  ,0021601157
0,1199,Tom,Washington,49  ,0021700271
1,201245,Marat,Kogut,32  ,0021700271
2,1627964,Jonathan,Sterling,17  ,0021700271
0,1179,Rodney,Mott,71  ,0021701020
1,1195,Derrick,Stafford,9   ,0021701020
2,202027,Tre,Maddox,73  ,0021701020
0,1147,Mike,Callahan,24  ,0021800706
1,101283,Brian,Forte,45  ,0021800706
2,202056,CJ,Washington,12  ,0021800706
0,1147,Mike,Callahan,24  ,0021600002
1,2529,Tony,Brown,6   ,0021600002
2,202007,Nick,Buchert,3   ,0021600002
0,1164,Ron,Garretson,10  ,0021601194
1,202058,James,Williams,60  ,0021601194
2,203593,Justin,Van Duyne,64  ,0021601194
0,2148,Mark,Ayotte,56  ,0021700840
1,2714,David,Guthrie,16  ,0021700840
2,202056,CJ,Washington,12  ,0021700840
0,1662,Bill,Kennedy,55  ,0021701229
1,2715,Eric,Lewis,42  ,0021701229
2,201246,Kevin,Cutler,34  ,0021701229
0,1148,James,Capers,19  ,0021800476
1,1164,Ron,Garretson,10  ,0021800476
2,1627964,Jonathan,Sterling,17  ,0021800476
0,2001,Jason,Phillips,23  ,0021800763
1,2005,Matt,Boland,18  ,0021800763
2,202053,Scott,Twardoski,52  ,0021800763
0,1830,Marc,Davis,8   ,0021600035
1,201638,Brent,Barnaky,36  ,0021600035
2,202053,Scott,Twardoski,52  ,0021600035
0,1152,Dan,Crawford,43  ,0021601082
1,201638,Brent,Barnaky,36  ,0021601082
2,202027,Tre,Maddox,73  ,0021601082
0,1151,Sean,Corbin,33  ,0021700054
1,2005,Matt,Boland,18  ,0021700054
2,203593,Justin,Van Duyne,64  ,0021700054
0,2530,Ed,Malloy,14  ,0021700317
1,201639,Josh,Tiven,58  ,0021700317
2,202037,J.T.,Orr,72  ,0021700317
0,1164,Ron,Garretson,10  ,0021800664
1,201640,Kane,Fitzgerald,5   ,0021800664
2,1627964,Jonathan,Sterling,17  ,0021800664
0,2530,Ed,Malloy,14  ,0021801229
1,202037,J.T.,Orr,72  ,0021801229
2,202049,Ben,Taylor,46  ,0021801229
0,1148,James,Capers,19  ,0021600053
1,1193,Michael,Smith,38  ,0021600053
2,1201,Leon,Wood,40  ,0021600053
0,1195,Derrick,Stafford,9   ,0021601151
1,201640,Kane,Fitzgerald,5   ,0021601151
2,202026,Karl,Lane,77  ,0021601151
0,1155,JB,DeRosa,62  ,0021700781
1,2715,Eric,Lewis,42  ,0021700781
2,202058,James,Williams,60  ,0021700781
0,1164,Ron,Garretson,10  ,0021701085
1,1830,Marc,Davis,8   ,0021701085
2,204058,Gediminas,Petraitis,50  ,0021701085
0,1179,Rodney,Mott,71  ,0021800390
1,202035,Brett,Nansel,44  ,0021800390
2,204059,Tyler,Ford,39  ,0021800390
0,1162,Scott,Foster,48  ,0021600087
1,2005,Matt,Boland,18  ,0021600087
2,200832,Curtis,Blair,74  ,0021600087
0,1176,Monty,McCutchen,13  ,0021700206
1,2148,Mark,Ayotte,56  ,0021700206
2,1627962,Jacyn,Goble,68  ,0021700206
0,2530,Ed,Malloy,14  ,0021801068
1,202053,Scott,Twardoski,52  ,0021801068
2,202901,Matt,Myers,43  ,0021801068
0,1193,Michael,Smith,38  ,0021600093
1,1662,Bill,Kennedy,55  ,0021600093
2,203177,Lauren,Holtkamp,7   ,0021600093
0,1195,Derrick,Stafford,9   ,0021700244
1,2714,David,Guthrie,16  ,0021700244
2,1626300,Ray,Acosta,54  ,0021700244
0,1188,Leroy,Richardson,20  ,0021800218
1,201640,Kane,Fitzgerald,5   ,0021800218
2,202027,Tre,Maddox,73  ,0021800218
0,2882,Sean,Wright,4   ,0021600108
1,101284,John,Goble,30  ,0021600108
2,202053,Scott,Twardoski,52  ,0021600108
0,1194,Bill,Spooner,22  ,0021700618
1,202007,Nick,Buchert,3   ,0021700618
2,1626301,Jason,Goldenberg,35  ,0021700618
0,1146,Tony,Brothers,25  ,0021800320
1,200834,Mark,Lindsay,29  ,0021800320
2,1626300,Ray,Acosta,54  ,0021800320
0,1195,Derrick,Stafford,9   ,0021600124
1,201245,Marat,Kogut,32  ,0021600124
2,202007,Nick,Buchert,3   ,0021600124
0,1148,James,Capers,19  ,0021700229
1,202041,Kevin,Scott,28  ,0021700229
2,1627964,Jonathan,Sterling,17  ,0021700229
0,2882,Sean,Wright,4   ,0021800429
1,202027,Tre,Maddox,73  ,0021800429
2,204058,Gediminas,Petraitis,50  ,0021800429
0,1198,Scott,Wall,31  ,0021600136
1,101283,Brian,Forte,45  ,0021600136
2,202026,Karl,Lane,77  ,0021600136
0,1148,James,Capers,19  ,0021700586
1,1155,JB,DeRosa,62  ,0021700586
2,1193,Michael,Smith,38  ,0021700586
0,1174,Ken,Mauer,41  ,0021800339
1,202041,Kevin,Scott,28  ,0021800339
2,203593,Justin,Van Duyne,64  ,0021800339
0,2530,Ed,Malloy,14  ,0021600184
1,201639,Josh,Tiven,58  ,0021600184
2,202058,James,Williams,60  ,0021600184
0,1195,Derrick,Stafford,9   ,0021600954
1,1201,Leon,Wood,40  ,0021600954
2,201639,Josh,Tiven,58  ,0021600954
0,2715,Eric,Lewis,42  ,0021700140
1,201639,Josh,Tiven,58  ,0021700140
2,202049,Ben,Taylor,46  ,0021700140
0,1179,Rodney,Mott,71  ,0021700445
1,2148,Mark,Ayotte,56  ,0021700445
2,200834,Mark,Lindsay,29  ,0021700445
0,1146,Tony,Brothers,25  ,0021800057
1,1155,JB,DeRosa,62  ,0021800057
2,2004,Courtney,Kirkland,61  ,0021800057
0,2002,Derrick,Collins,11  ,0021800445
1,2715,Eric,Lewis,42  ,0021800445
2,200833,Eric,Dalen,37  ,0021800445
0,1363,Bennie,Adams,47  ,0021600197
1,2003,Pat,Fraher,26  ,0021600197
2,204059,Tyler,Ford,39  ,0021600197
0,1146,Tony,Brothers,25  ,0021600678
1,2004,Courtney,Kirkland,61  ,0021600678
2,202027,Tre,Maddox,73  ,0021600678
0,1830,Marc,Davis,8   ,0021700503
1,202027,Tre,Maddox,73  ,0021700503
2,203591,Mitchell,Ervin,27  ,0021700503
0,1162,Scott,Foster,48  ,0021700574
